index,id,user_id,store_id,created_at,device,channel,platform
9649,5070,275,28,2021-10-08 06:08:12,tablet,some_adv,web
9650,6697,323,47,2021-10-02 00:41:19,mobile,direct,extension
9651,9256,497,20,2021-11-11 09:24:32,mobile,email,extension
9652,1199,118,69,2021-09-06 07:26:00,mobile,email,extension
9653,1640,197,32,2021-09-17 15:58:34,tablet,direct,web
9654,4690,233,14,2021-09-04 07:53:25,mobile,search,web
9655,979,495,27,2021-11-13 16:46:40,tablet,direct,app
9656,8504,301,31,2021-10-11 07:28:20,tablet,email,web
9657,2162,36,1,2021-10-02 10:59:46,tablet,search,app
9658,2486,443,48,2021-11-05 10:32:11,tablet,direct,app
9659,8309,324,92,2021-10-20 23:35:03,desktop,some_adv,web
9660,7406,198,81,2021-10-10 08:48:42,tablet,direct,web
9661,3757,378,92,2021-09-25 08:48:02,desktop,direct,app
9662,7282,468,78,2021-10-19 16:16:05,mobile,email,app
9663,9395,50,85,2021-11-14 10:47:24,mobile,direct,extension
9664,2567,173,33,2021-10-10 22:29:55,tablet,some_adv,extension
9665,8242,404,2,2021-09-14 05:54:44,mobile,search,extension
9666,9956,403,83,2021-09-22 23:51:57,desktop,some_adv,extension
9667,1563,351,77,2021-11-18 16:03:06,tablet,some_adv,web
9668,1822,59,85,2021-09-04 10:22:39,desktop,direct,web
9669,6065,124,33,2021-09-08 10:34:58,mobile,direct,extension
9670,1295,199,77,2021-09-22 07:10:10,desktop,email,extension
9671,610,434,43,2021-10-22 11:56:08,mobile,email,extension
9672,5538,113,75,2021-10-30 15:39:33,tablet,search,app
9673,8190,113,8,2021-10-16 13:45:51,desktop,email,extension
9674,146,282,78,2021-11-21 04:19:24,mobile,email,app
9675,90,356,56,2021-10-24 07:00:23,desktop,some_adv,web
9676,4580,249,11,2021-11-11 15:53:55,desktop,some_adv,app
9677,158,215,15,2021-08-28 10:28:24,desktop,search,web
9678,5745,75,5,2021-09-01 18:55:59,mobile,search,app
9679,8815,165,5,2021-09-23 05:45:58,tablet,some_adv,extension
9680,5493,134,90,2021-10-08 16:36:07,desktop,email,extension
9681,9411,142,42,2021-10-23 13:41:03,tablet,search,web
9682,7259,408,31,2021-08-27 12:58:27,mobile,search,app
9683,4556,342,44,2021-09-05 19:54:21,mobile,email,app
9684,6529,277,31,2021-10-08 04:04:27,mobile,email,extension
9685,6297,11,11,2021-11-03 05:22:17,mobile,direct,app
9686,3575,180,46,2021-09-23 13:53:50,desktop,direct,extension
9687,1217,18,95,2021-11-18 08:15:01,tablet,direct,extension
9688,5441,284,34,2021-11-15 07:48:38,desktop,some_adv,extension
9689,518,431,36,2021-10-19 20:32:24,mobile,direct,web
9690,5992,210,25,2021-10-04 17:57:54,desktop,email,app
9691,4583,87,33,2021-11-13 14:09:31,tablet,search,app
9692,9924,367,58,2021-10-22 04:19:09,desktop,some_adv,extension
9693,8049,317,18,2021-10-04 18:29:09,mobile,email,web
9694,5225,326,86,2021-09-23 18:25:53,tablet,direct,web
9695,9786,491,73,2021-09-24 22:48:24,tablet,email,app
9696,8351,20,82,2021-09-27 01:11:54,tablet,some_adv,app
9697,9101,445,18,2021-09-29 16:05:54,tablet,email,extension
9698,8932,224,54,2021-10-18 21:20:26,mobile,some_adv,web
9699,5630,196,35,2021-11-18 03:41:01,mobile,some_adv,app
9700,9629,98,49,2021-09-11 13:24:56,mobile,email,extension
9701,8909,316,57,2021-09-19 17:48:19,desktop,search,app
9702,2488,244,88,2021-11-04 10:47:36,tablet,search,extension
9703,5257,476,58,2021-08-28 18:07:21,mobile,direct,app
9704,4233,272,80,2021-11-06 22:30:00,mobile,direct,web
9705,6506,349,35,2021-11-01 02:10:45,mobile,some_adv,extension
9706,1491,144,86,2021-10-01 02:52:29,desktop,search,extension
9707,7056,455,1,2021-10-13 13:40:27,desktop,direct,web
9708,3309,178,68,2021-11-11 16:36:47,tablet,direct,app
9709,425,309,96,2021-08-27 01:03:13,desktop,search,web
9710,3782,235,3,2021-10-31 18:33:45,mobile,direct,extension
9711,1053,481,25,2021-10-13 01:07:23,tablet,search,extension
9712,4504,161,21,2021-11-02 18:42:33,tablet,some_adv,app
9713,359,72,13,2021-09-04 19:03:13,mobile,email,web
9714,4559,181,12,2021-08-28 13:50:17,mobile,some_adv,web
9715,7336,489,10,2021-08-26 04:04:05,desktop,some_adv,app
9716,4914,408,0,2021-11-13 07:04:21,tablet,search,web
9717,6860,260,82,2021-10-13 19:46:57,mobile,some_adv,extension
9718,2320,468,26,2021-09-30 05:54:46,desktop,some_adv,app
9719,6156,257,54,2021-10-05 01:17:54,tablet,email,web
9720,5043,385,31,2021-09-14 05:25:58,mobile,search,app
9721,5942,430,33,2021-10-01 23:55:17,tablet,email,web
9722,1713,221,60,2021-09-22 22:46:54,tablet,search,web
9723,6205,499,34,2021-11-08 10:41:30,desktop,email,web
9724,2807,186,47,2021-10-29 00:09:22,tablet,search,app
9725,4723,356,6,2021-11-17 00:40:42,tablet,direct,app
9726,597,6,75,2021-11-09 08:08:14,desktop,direct,web
9727,5603,144,26,2021-10-11 05:11:16,desktop,search,extension
9728,7528,313,53,2021-10-14 08:18:53,mobile,search,extension
9729,2806,95,43,2021-11-14 10:59:49,tablet,email,app
9730,6270,450,73,2021-11-08 15:53:09,tablet,search,web
9731,9095,64,67,2021-11-17 12:18:50,mobile,search,web
9732,8541,344,79,2021-11-09 02:24:40,tablet,direct,extension
9733,5525,114,54,2021-10-27 01:53:18,mobile,search,web
9734,7644,331,83,2021-09-11 06:27:00,desktop,search,web
9735,8784,266,15,2021-11-04 22:27:44,desktop,some_adv,extension
9736,7976,178,95,2021-09-19 00:16:04,mobile,email,app
9737,4429,332,98,2021-09-24 20:24:13,mobile,some_adv,extension
9738,6097,215,16,2021-10-07 22:05:25,mobile,some_adv,web
9739,7708,147,84,2021-10-12 23:50:20,mobile,direct,app
9740,9300,387,94,2021-11-08 04:38:28,mobile,email,web
9741,1144,432,19,2021-09-24 11:07:10,tablet,email,extension
9742,8778,54,79,2021-09-18 02:33:30,tablet,some_adv,web
9743,6248,81,36,2021-09-09 18:41:40,tablet,search,extension
9744,1545,468,32,2021-08-27 17:05:42,desktop,search,extension
9745,8083,416,0,2021-11-10 12:54:09,tablet,direct,app
9746,7794,90,86,2021-08-27 09:52:53,tablet,direct,app
9747,6322,123,54,2021-09-05 06:55:19,mobile,search,app
9748,3789,40,86,2021-10-12 20:27:02,mobile,some_adv,web
9749,2428,3,53,2021-10-12 09:12:03,desktop,some_adv,extension
9750,352,173,16,2021-11-20 17:19:05,desktop,some_adv,app
9751,653,9,38,2021-11-09 05:49:09,tablet,email,extension
9752,3143,490,24,2021-10-25 21:40:04,mobile,email,app
9753,4911,152,62,2021-10-21 03:02:47,desktop,direct,extension
9754,9603,409,65,2021-11-08 20:46:21,tablet,search,extension
9755,4912,243,6,2021-10-30 02:51:40,mobile,some_adv,app
9756,7084,30,52,2021-09-02 01:33:47,tablet,some_adv,app
9757,6776,80,75,2021-08-31 14:49:47,mobile,email,web
9758,6606,335,56,2021-10-11 17:59:14,mobile,direct,app
9759,2555,373,86,2021-10-10 13:11:37,desktop,search,web
9760,5257,121,16,2021-11-11 21:33:59,mobile,direct,app
9761,5100,270,25,2021-09-11 14:34:46,tablet,search,extension
9762,2487,6,66,2021-09-11 18:51:42,tablet,search,web
9763,7594,302,7,2021-08-26 23:21:44,desktop,email,app
9764,4636,42,84,2021-09-24 20:34:38,mobile,email,extension
9765,3210,114,56,2021-10-30 20:41:58,tablet,search,web
9766,8781,422,64,2021-08-28 18:10:36,mobile,search,extension
9767,414,457,4,2021-11-05 06:33:28,tablet,direct,web
9768,5211,240,56,2021-10-21 12:13:38,tablet,search,web
9769,2756,481,51,2021-09-05 03:28:22,mobile,search,app
9770,1617,360,81,2021-11-18 03:27:43,tablet,direct,app
9771,7063,334,80,2021-09-05 03:45:19,tablet,email,app
9772,2609,323,59,2021-10-31 17:10:11,desktop,email,extension
9773,6887,248,19,2021-11-10 12:23:57,tablet,search,app
9774,1772,226,0,2021-10-09 21:23:57,mobile,direct,app
9775,9832,250,3,2021-09-13 06:08:43,tablet,direct,app
9776,2636,414,1,2021-09-08 14:44:29,desktop,direct,app
9777,4475,175,77,2021-11-08 18:07:31,mobile,email,web
9778,9369,188,78,2021-11-01 01:18:39,tablet,direct,web
9779,672,228,8,2021-09-01 23:17:12,desktop,email,app
9780,3980,259,82,2021-09-04 04:44:34,tablet,direct,extension
9781,2186,179,51,2021-09-12 22:48:25,mobile,direct,web
9782,9775,203,0,2021-09-29 02:30:51,tablet,email,app
9783,94,487,17,2021-09-23 03:30:35,tablet,some_adv,web
9784,302,49,10,2021-10-30 06:35:05,desktop,email,web
9785,9250,14,22,2021-11-19 02:21:11,tablet,some_adv,web
9786,7292,147,46,2021-11-12 01:55:34,mobile,search,web
9787,454,87,37,2021-09-30 17:01:36,tablet,email,extension
9788,9130,232,60,2021-09-23 23:08:47,tablet,email,app
9789,510,223,58,2021-09-18 18:54:12,mobile,search,web
9790,461,111,97,2021-10-19 04:22:15,tablet,search,extension
9791,8522,374,87,2021-10-06 07:13:40,mobile,search,extension
9792,9289,107,41,2021-08-24 18:57:18,mobile,search,app
9793,5830,66,58,2021-11-02 18:11:49,desktop,direct,extension
9794,8111,294,33,2021-10-11 05:40:54,tablet,direct,app
9795,8531,233,33,2021-09-10 14:33:43,mobile,some_adv,extension
9796,741,265,6,2021-10-08 04:34:22,desktop,direct,app
9797,729,382,57,2021-10-09 19:17:46,desktop,email,web
9798,6315,229,6,2021-11-04 19:56:16,mobile,email,extension
9799,4167,482,70,2021-11-01 04:51:13,tablet,email,extension
9800,2328,190,32,2021-09-30 05:24:39,desktop,some_adv,app
9801,6704,263,20,2021-10-03 08:40:15,tablet,some_adv,app
9802,4011,349,68,2021-11-13 22:05:19,desktop,direct,web
9803,9644,498,98,2021-11-16 02:34:00,desktop,search,web
9804,7332,326,57,2021-10-22 15:42:52,desktop,some_adv,extension
9805,8432,50,20,2021-10-14 14:04:13,desktop,direct,web
9806,6247,186,17,2021-11-08 14:17:33,tablet,direct,extension
9807,7435,309,17,2021-11-07 04:39:29,mobile,some_adv,web
9808,6582,149,82,2021-11-07 17:52:42,tablet,email,app
9809,7134,466,98,2021-08-29 05:18:01,tablet,search,web
9810,67,440,62,2021-11-06 20:31:59,mobile,search,extension
9811,62,67,33,2021-11-09 15:33:13,tablet,search,extension
9812,3868,489,26,2021-09-10 01:59:27,mobile,direct,web
9813,7462,39,47,2021-09-01 14:24:48,tablet,some_adv,extension
9814,6661,388,93,2021-11-16 08:32:05,mobile,some_adv,web
9815,3039,215,90,2021-11-04 21:13:07,desktop,search,web
9816,7244,443,79,2021-08-29 21:24:49,tablet,email,app
9817,7768,36,93,2021-09-18 11:14:15,tablet,search,web
9818,1609,70,78,2021-09-17 01:23:23,mobile,some_adv,app
9819,8894,266,59,2021-11-04 19:31:30,desktop,email,extension
9820,1188,313,5,2021-08-28 17:58:58,mobile,some_adv,extension
9821,9896,454,69,2021-11-08 00:28:08,tablet,direct,extension
9822,5162,476,64,2021-11-05 17:17:09,desktop,email,extension
9823,1832,326,4,2021-10-05 22:52:29,tablet,search,app
9824,2490,326,40,2021-09-30 04:08:07,tablet,email,web
9825,8573,464,29,2021-09-27 21:34:59,mobile,direct,app
9826,9501,395,45,2021-10-16 12:59:37,mobile,some_adv,web
9827,9215,210,88,2021-09-23 08:49:01,mobile,search,app
9828,1507,225,38,2021-11-18 18:19:33,mobile,email,web
9829,9301,412,32,2021-11-13 01:53:52,mobile,some_adv,app
9830,5758,217,21,2021-09-20 21:53:16,tablet,email,app
9831,8562,162,25,2021-10-28 22:39:08,mobile,search,web
9832,4361,248,13,2021-09-13 01:14:15,desktop,some_adv,web
9833,3925,0,14,2021-09-05 02:00:13,tablet,email,web
9834,2761,305,52,2021-09-11 08:10:04,mobile,search,web
9835,3241,4,37,2021-09-08 13:28:55,desktop,email,extension
9836,9317,309,53,2021-10-08 07:55:18,mobile,some_adv,extension
9837,4574,190,4,2021-10-30 12:19:06,tablet,direct,app
9838,4816,298,44,2021-10-17 07:54:41,desktop,some_adv,app
9839,761,72,83,2021-10-04 22:41:49,tablet,search,app
9840,8915,134,51,2021-09-04 22:20:39,tablet,some_adv,app
9841,3474,276,67,2021-09-21 11:46:01,tablet,some_adv,app
9842,3229,263,96,2021-11-14 10:37:50,mobile,some_adv,extension
9843,575,461,15,2021-10-22 14:28:22,desktop,search,web
9844,8178,188,93,2021-10-25 17:11:01,mobile,some_adv,web
9845,1015,74,43,2021-09-04 15:43:48,desktop,email,extension
9846,4020,92,64,2021-09-25 15:14:13,mobile,email,web
9847,9433,439,21,2021-10-24 06:12:09,tablet,email,app
9848,3297,230,41,2021-09-13 21:52:04,tablet,email,web
9849,9221,89,65,2021-09-26 06:41:01,desktop,direct,app
9850,5229,39,31,2021-11-14 21:45:57,mobile,search,extension
9851,9863,471,47,2021-08-25 06:23:28,mobile,email,app
9852,3152,55,92,2021-09-24 19:43:18,mobile,search,extension
9853,6635,338,66,2021-09-26 01:55:03,desktop,direct,extension
9854,2999,154,4,2021-10-08 05:05:59,mobile,some_adv,web
9855,1370,168,78,2021-10-16 05:05:07,mobile,some_adv,extension
9856,1776,8,35,2021-08-25 19:12:44,mobile,direct,web
9857,8303,498,83,2021-10-27 08:34:27,tablet,search,extension
9858,7268,461,2,2021-09-21 03:43:58,desktop,direct,extension
9859,9632,295,35,2021-10-21 02:22:04,mobile,direct,app
9860,5443,23,50,2021-08-31 16:39:49,mobile,email,web
9861,8207,13,9,2021-11-14 15:51:24,desktop,email,web
9862,2544,114,18,2021-11-19 04:16:58,tablet,search,app
9863,6577,204,28,2021-10-03 04:33:13,desktop,email,extension
9864,6445,327,37,2021-11-14 23:25:32,desktop,some_adv,extension
9865,6645,298,83,2021-10-21 15:39:02,tablet,email,app
9866,5997,314,69,2021-11-11 06:09:12,tablet,email,web
9867,4341,277,71,2021-11-16 01:00:09,mobile,search,web
9868,8477,186,14,2021-09-28 11:29:28,tablet,email,app
9869,1390,310,41,2021-09-19 20:43:06,mobile,search,app
9870,238,321,73,2021-09-07 17:02:45,tablet,search,app
9871,517,423,18,2021-11-19 06:10:50,desktop,some_adv,web
9872,8848,316,33,2021-09-17 06:39:22,tablet,direct,extension
9873,9729,235,89,2021-09-26 20:43:31,tablet,email,app
9874,8796,350,76,2021-11-13 07:52:31,mobile,some_adv,web
9875,1051,266,17,2021-09-06 20:39:24,mobile,email,app
9876,4635,410,2,2021-11-18 21:56:08,tablet,search,app
9877,7031,341,37,2021-11-18 09:27:03,desktop,search,app
9878,3410,264,34,2021-09-14 21:39:28,tablet,email,extension
9879,821,124,69,2021-10-11 15:11:28,tablet,email,extension
9880,3663,405,55,2021-08-25 01:18:40,tablet,some_adv,app
9881,9565,51,96,2021-10-24 21:37:50,mobile,direct,web
9882,8847,351,47,2021-10-24 14:51:12,tablet,email,web
9883,2532,83,68,2021-11-01 22:57:46,desktop,some_adv,web
9884,4456,396,40,2021-10-28 03:40:31,tablet,search,extension
9885,9101,401,69,2021-09-17 09:31:02,tablet,direct,web
9886,792,264,38,2021-11-15 23:58:30,mobile,email,extension
9887,3434,326,72,2021-09-29 09:44:03,mobile,direct,app
9888,456,66,53,2021-11-05 17:47:59,tablet,search,app
9889,3569,98,11,2021-10-26 02:58:37,tablet,direct,extension
9890,2567,483,31,2021-10-31 23:45:00,desktop,direct,app
9891,4509,494,68,2021-09-27 11:39:51,mobile,search,extension
9892,5764,384,70,2021-10-17 17:20:53,tablet,search,extension
9893,2822,294,56,2021-08-30 04:49:42,mobile,direct,extension
9894,5663,287,7,2021-11-15 01:06:57,mobile,email,extension
9895,522,145,60,2021-10-02 02:59:10,mobile,some_adv,web
9896,5122,488,83,2021-11-13 20:26:20,mobile,some_adv,web
9897,4704,293,67,2021-11-04 11:10:13,mobile,email,web
9898,8139,387,14,2021-09-11 10:14:03,mobile,search,extension
9899,143,343,51,2021-09-19 05:55:02,tablet,search,extension
9900,7761,307,29,2021-09-16 01:37:45,mobile,direct,app
9901,2782,313,33,2021-10-29 03:37:55,desktop,search,web
9902,5593,129,62,2021-10-27 07:05:41,tablet,email,extension
9903,6327,412,57,2021-11-05 17:02:20,tablet,email,extension
9904,3263,127,64,2021-09-19 14:47:33,tablet,search,extension
9905,3653,331,3,2021-10-24 06:47:23,tablet,search,web
9906,118,18,97,2021-10-10 02:53:11,tablet,some_adv,extension
9907,8040,339,13,2021-08-28 00:25:22,tablet,search,app
9908,7796,180,26,2021-11-14 10:50:18,tablet,some_adv,app
9909,5633,170,12,2021-09-09 06:40:13,mobile,email,extension
9910,3183,87,32,2021-10-16 10:09:17,desktop,some_adv,web
9911,1690,201,60,2021-10-17 16:41:35,tablet,direct,extension
9912,2641,417,91,2021-09-03 21:52:28,tablet,direct,extension
9913,8143,438,89,2021-10-04 07:54:45,tablet,some_adv,extension
9914,2640,130,89,2021-09-16 09:25:12,mobile,some_adv,app
9915,651,400,16,2021-09-21 14:26:10,desktop,some_adv,extension
9916,1304,42,9,2021-11-13 17:37:44,desktop,search,web
9917,4382,301,99,2021-09-16 02:05:02,mobile,search,app
9918,6920,486,88,2021-10-11 20:06:33,desktop,some_adv,web
9919,8428,236,44,2021-09-15 14:51:41,mobile,email,extension
9920,1713,325,53,2021-10-22 01:53:02,desktop,direct,web
9921,1051,194,47,2021-09-20 22:26:11,desktop,search,web
9922,3059,266,31,2021-10-12 16:51:12,tablet,some_adv,app
9923,2493,391,25,2021-09-14 20:06:09,mobile,email,extension
9924,8440,167,33,2021-11-09 00:58:43,mobile,some_adv,extension
9925,2646,129,10,2021-08-30 09:50:58,tablet,email,extension
9926,4285,271,98,2021-08-27 02:32:17,mobile,some_adv,app
9927,461,346,85,2021-09-07 15:29:08,tablet,email,app
9928,261,256,32,2021-10-02 21:07:52,tablet,some_adv,web
9929,3736,194,28,2021-08-25 02:55:59,mobile,some_adv,web
9930,2256,136,9,2021-09-25 12:55:55,desktop,some_adv,extension
9931,3703,255,6,2021-10-30 05:22:59,mobile,search,app
9932,7529,445,2,2021-11-08 08:50:20,mobile,search,web
9933,8381,166,63,2021-10-02 14:05:01,desktop,some_adv,app
9934,9460,432,0,2021-09-02 13:43:39,mobile,direct,extension
9935,4433,331,44,2021-10-01 22:47:00,desktop,search,app
9936,3712,361,81,2021-09-13 10:14:51,tablet,email,web
9937,7165,108,65,2021-09-25 09:50:02,mobile,direct,app
9938,6892,309,19,2021-11-03 08:58:59,desktop,email,extension
9939,6877,398,78,2021-10-19 02:17:19,tablet,email,extension
9940,6687,120,7,2021-10-14 23:29:24,desktop,some_adv,extension
9941,5875,451,3,2021-09-09 19:08:05,mobile,direct,web
9942,6044,232,2,2021-10-24 04:59:50,tablet,search,app
9943,6247,303,23,2021-09-01 12:04:30,mobile,search,web
9944,9757,477,86,2021-10-15 21:44:21,tablet,search,web
9945,2258,242,55,2021-10-31 17:36:51,desktop,some_adv,app
9946,9687,359,56,2021-10-11 17:58:08,tablet,email,web
9947,8866,319,13,2021-09-18 03:29:31,mobile,direct,app
9948,3306,449,39,2021-09-25 00:50:39,tablet,search,web
9949,8442,403,20,2021-09-11 01:20:39,desktop,search,extension
9950,1122,17,81,2021-09-13 04:17:24,desktop,search,app
9951,3715,126,71,2021-10-24 05:12:00,tablet,some_adv,extension
9952,7826,266,18,2021-08-29 02:52:58,mobile,email,web
9953,6548,168,15,2021-08-29 04:06:42,desktop,email,extension
9954,5401,375,11,2021-11-20 03:57:02,mobile,email,web
9955,5311,327,58,2021-10-19 05:08:48,desktop,email,extension
9956,9059,110,46,2021-10-22 08:46:58,desktop,direct,extension
9957,8713,253,17,2021-11-04 21:23:58,desktop,search,app
9958,6960,91,33,2021-09-10 02:43:56,mobile,email,web
9959,9335,269,23,2021-10-15 03:54:26,desktop,email,app
9960,7955,29,55,2021-10-06 17:18:05,desktop,some_adv,app
9961,8645,124,24,2021-11-20 23:10:14,mobile,email,web
9962,1429,488,64,2021-11-05 10:07:18,tablet,search,web
9963,9611,224,80,2021-09-22 10:43:37,tablet,email,app
9964,1219,61,60,2021-10-10 23:35:45,tablet,search,app
9965,4395,413,6,2021-08-28 08:48:05,mobile,search,extension
9966,7080,453,74,2021-09-29 00:07:18,desktop,some_adv,app
9967,2108,35,80,2021-09-09 15:13:44,mobile,some_adv,web
9968,9571,170,41,2021-10-16 16:45:18,mobile,direct,extension
9969,7736,160,30,2021-10-13 17:56:51,tablet,email,extension
9970,2275,466,46,2021-11-15 01:09:56,tablet,some_adv,extension
9971,6041,316,10,2021-09-05 19:07:09,mobile,email,web
9972,4445,307,18,2021-09-16 06:57:54,tablet,email,extension
9973,358,32,86,2021-09-15 02:52:41,mobile,direct,web
9974,1767,385,81,2021-09-24 09:14:15,desktop,direct,extension
9975,4720,97,18,2021-09-13 19:31:41,mobile,some_adv,web
9976,8794,398,71,2021-09-04 08:27:50,desktop,direct,app
9977,2434,408,52,2021-09-28 22:34:49,mobile,email,web
9978,7078,466,92,2021-09-25 07:11:52,desktop,direct,web
9979,2448,400,26,2021-09-05 16:48:46,tablet,some_adv,web
9980,2459,163,19,2021-09-11 10:47:14,mobile,search,extension
9981,824,299,70,2021-11-09 04:12:05,tablet,email,web
9982,6546,195,12,2021-10-08 23:21:01,mobile,direct,extension
9983,6436,227,65,2021-08-27 10:21:58,tablet,search,extension
9984,3577,343,49,2021-10-09 01:55:41,mobile,search,app
9985,2351,239,59,2021-09-20 11:57:34,desktop,search,extension
9986,6965,236,23,2021-09-14 13:31:27,tablet,search,web
9987,4202,487,31,2021-11-12 08:09:13,mobile,direct,web
9988,8058,442,16,2021-10-14 21:51:38,desktop,search,extension
9989,7433,51,33,2021-10-19 03:39:02,desktop,search,app
9990,8378,318,85,2021-11-07 16:30:46,mobile,some_adv,web
9991,8300,239,33,2021-10-03 22:52:26,mobile,direct,web
9992,9245,342,24,2021-10-12 05:52:23,desktop,email,app
9993,5491,471,89,2021-10-19 22:28:10,desktop,some_adv,app
9994,7574,224,6,2021-09-09 08:43:57,desktop,some_adv,extension
9995,7696,298,96,2021-10-11 23:27:44,mobile,some_adv,app
9996,8434,327,54,2021-11-16 17:56:31,desktop,search,web
9997,1739,155,25,2021-11-16 07:41:02,mobile,direct,web
9998,3407,439,81,2021-10-22 12:54:44,desktop,search,extension
9999,3169,424,0,2021-10-03 20:22:41,desktop,direct,app
10000,6029,129,77,2021-10-09 03:04:08,mobile,direct,extension
10001,3719,352,5,2021-11-04 08:43:17,desktop,email,web
10002,5379,101,37,2021-09-14 19:25:15,mobile,email,app
10003,1555,254,1,2021-11-18 22:29:39,desktop,some_adv,extension
10004,3910,431,89,2021-09-06 07:12:48,desktop,some_adv,app
10005,1776,364,92,2021-10-06 02:41:43,mobile,some_adv,web
10006,2882,159,48,2021-10-23 07:37:23,mobile,some_adv,extension
10007,6547,144,6,2021-11-09 11:59:00,desktop,some_adv,app
10008,8810,401,21,2021-11-10 09:06:24,desktop,direct,app
10009,3540,377,5,2021-09-22 18:52:12,tablet,search,extension
10010,327,102,86,2021-11-20 09:21:42,desktop,some_adv,web
10011,5510,13,52,2021-10-12 20:52:36,desktop,search,app
10012,9624,457,62,2021-10-18 15:15:21,desktop,search,web
10013,3618,329,57,2021-10-12 17:11:46,mobile,email,extension
10014,1056,485,48,2021-09-22 17:02:46,mobile,direct,app
10015,3653,99,31,2021-08-25 05:11:46,mobile,search,app
10016,9407,50,92,2021-11-06 07:31:07,desktop,search,web
10017,1753,216,48,2021-09-01 17:31:40,desktop,search,web
10018,5390,130,64,2021-09-02 21:29:35,mobile,email,extension
10019,1219,49,29,2021-09-28 15:26:24,desktop,search,web
10020,3615,302,77,2021-08-24 22:38:35,desktop,search,extension
10021,7029,148,64,2021-11-01 10:19:06,mobile,email,app
10022,8180,219,54,2021-09-03 00:51:15,desktop,search,app
10023,3627,193,7,2021-09-27 23:37:49,desktop,direct,extension
10024,4233,119,35,2021-09-23 13:00:32,desktop,some_adv,app
10025,5039,56,3,2021-08-24 16:41:37,mobile,search,web
10026,5441,210,86,2021-11-11 06:46:00,desktop,search,app
10027,4297,16,66,2021-09-15 05:18:18,mobile,direct,web
10028,7414,382,67,2021-08-27 12:47:08,desktop,some_adv,web
10029,7606,442,6,2021-11-06 23:11:24,desktop,direct,extension
10030,3428,26,6,2021-10-20 01:55:23,tablet,some_adv,app
10031,4279,257,10,2021-09-12 11:08:49,mobile,direct,extension
10032,819,39,74,2021-09-30 14:42:39,tablet,some_adv,extension
10033,9757,347,94,2021-08-31 14:23:03,mobile,search,extension
10034,2925,36,68,2021-09-02 19:56:01,tablet,search,web
10035,753,96,46,2021-10-15 23:15:36,desktop,direct,app
10036,8455,108,87,2021-10-10 07:04:51,desktop,email,extension
10037,1539,283,61,2021-09-15 06:07:42,mobile,search,web
10038,8057,383,17,2021-09-01 11:11:56,desktop,email,extension
10039,440,58,29,2021-09-08 12:42:44,tablet,search,app
10040,2708,44,62,2021-08-30 00:37:42,tablet,some_adv,extension
10041,1763,3,33,2021-10-04 07:31:19,tablet,direct,web
10042,2907,23,84,2021-09-30 08:57:26,tablet,email,web
10043,4801,319,50,2021-11-04 11:54:07,mobile,email,web
10044,4859,332,53,2021-09-06 16:31:54,tablet,email,extension
10045,7791,232,39,2021-08-27 15:41:50,desktop,search,extension
10046,1920,2,42,2021-09-04 22:31:09,tablet,direct,web
10047,4798,444,55,2021-10-19 06:43:12,mobile,email,app
10048,2754,384,94,2021-10-24 08:22:04,desktop,email,extension
10049,7678,89,87,2021-09-30 21:02:03,desktop,direct,app
10050,2413,389,22,2021-09-26 06:33:29,mobile,some_adv,extension
10051,9110,460,36,2021-09-14 11:30:43,mobile,direct,extension
10052,1830,473,30,2021-10-02 22:59:19,tablet,some_adv,extension
10053,637,494,41,2021-10-12 15:48:22,tablet,search,web
10054,5745,206,41,2021-11-20 05:20:54,mobile,search,web
10055,7338,18,12,2021-10-13 20:31:04,mobile,some_adv,extension
10056,7483,429,43,2021-09-09 08:37:00,mobile,email,web
10057,5156,65,70,2021-11-14 22:29:34,mobile,direct,web
10058,126,110,92,2021-09-30 15:10:37,mobile,some_adv,web
10059,2074,370,61,2021-10-05 22:10:08,desktop,some_adv,extension
10060,6202,45,39,2021-09-27 08:00:54,desktop,some_adv,web
10061,5480,225,22,2021-10-06 01:52:30,desktop,some_adv,web
10062,2937,50,59,2021-09-27 09:30:44,mobile,email,extension
10063,5418,79,46,2021-10-03 15:06:25,mobile,search,web
10064,6001,302,16,2021-11-02 04:03:39,desktop,direct,web
10065,4160,369,44,2021-08-28 14:58:25,tablet,some_adv,app
10066,3204,211,13,2021-10-03 22:50:33,mobile,direct,extension
10067,7100,203,54,2021-10-15 19:41:56,tablet,search,extension
10068,2898,298,25,2021-11-03 07:52:33,mobile,some_adv,web
10069,7513,441,74,2021-10-24 06:40:50,tablet,some_adv,app
10070,5840,150,91,2021-09-16 07:29:04,tablet,email,app
10071,7473,79,20,2021-09-09 17:41:03,desktop,some_adv,web
10072,2408,322,18,2021-10-09 01:34:37,tablet,search,app
10073,2363,152,57,2021-09-12 11:13:26,mobile,email,extension
10074,211,353,94,2021-11-09 19:58:58,desktop,direct,app
10075,8963,237,90,2021-10-27 01:54:53,mobile,search,extension
10076,7817,363,91,2021-11-01 14:47:23,mobile,some_adv,extension
10077,8163,33,65,2021-09-17 01:11:16,tablet,some_adv,web
10078,4198,306,19,2021-11-04 04:15:40,desktop,direct,extension
10079,9168,184,90,2021-09-18 17:27:55,desktop,some_adv,extension
10080,3798,161,61,2021-09-21 04:05:08,tablet,direct,app
10081,7776,384,46,2021-09-01 20:04:26,desktop,direct,app
